ufs_serial,run_wf_xy,pred,health
S00416,0000000_13_33_12,0.0017999642844194893,0.0
S00417,0000004_23_31_27,0.002695970319263255,0.0065888903619249
S00420,0000007_25_39_24,0.0033530431231641573,0.0067010031280336
S00423,0000007_17_22_25,0.0034352248278921296,0.0022000593174946
S00429,0000007_11_50_24,0.0035735646612446654,0.0
S00430,0000007_21_26_14,0.002712303985342204,0.0065350023668016
S00432,0000007_12_23_14,0.0033402111766792676,0.0
S00434,0000007_13_45_12,0.0029627590774154375,0.002191705914519
S00435,0000007_13_53_24,0.003644428556372639,0.0
S00436,0000007_18_58_26,0.003501009013423963,0.0
S00438,0000025_16_49_27,0.0014899072370858496,0.0
S00439,0000003_10_28_12,0.003069344480921731,0.0
S00440,0000026_1_22_24,0.0009817575834694169,0.0122367980460517
S00441,0000022_20_45_13,0.0009725901567622602,0.0
S00446,0000025_3_42_23,0.0025388245838176816,0.0
S00448,0000020_24_23_26,0.002238263135952553,0.012265971677205
S00450,0000020_1_40_16,0.003181966278507625,0.0
S00452,0000020_24_37_19,0.002317645034122152,0.0048683965637152
S00453,0000020_19_32_25,0.0023475259768098978,0.0024367761990213
S00454,0000020_16_18_16,0.0014264170085389496,0.0
S00455,0000020_4_42_20,0.0011335105290636192,0.0
S00456,0000018_25_36_22,0.002464823180096025,0.0
S00457,0000020_19_59_19,0.002202265071252361,0.0047714366632584
S00461,0000027_23_43_27,0.001959763442302488,0.0
S00462,0000015_10_27_26,0.001615590070658378,0.0
S00463,0000027_23_50_14,0.0018776781988894924,0.0
S00464,0000015_3_25_29,0.0009734303287992121,0.0
S00465,0000027_25_23_26,0.0014891569302687491,0.0
S00467,0000027_23_30_21,0.0022360704599399795,0.0047907539412867
S00469,0000027_20_31_20,0.0024301500862817806,0.0024476488781198
S00470,0000015_10_45_28,0.0017560445050862797,0.0
S00472,0000027_25_48_20,0.0018094072239951528,0.0
S00473,0000015_8_36_25,0.00154809538588542,0.0
S00475,0000022_15_20_25,0.00264923690617067,0.0
S00476,0000022_14_27_22,0.0022070254144875155,0.0048258518065386
