ufs_serial,prob,pred,health
S00539,0.6155639625334638,0.0052301329475893735,0.0
S00540,0.22732060550345234,0.0019314272128868161,0.0043980160257686
S00543,0.4683906371145061,0.003979676284869879,0.0024125042473666
S00545,0.6157742650286206,0.00523191978060077,0.0
S00547,0.5528183518290969,0.004697015504341247,0.0024299851365094
S00548,0.5392751007748114,0.00458194540948877,0.0022212091958954
S00550,0.4145245118006009,0.0035220032989404628,0.0048952977562397
S00551,0.4478721874766718,0.0038053414861876763,0.0
S00552,0.41364646078434986,0.003514542947410366,0.0021787351938066
S00553,0.4754434337717042,0.004039600299943219,0.0
S00554,0.3021232292142988,0.0025669869445287736,0.0
S00555,0.5405431648619409,0.004592719503109284,0.0
S00557,0.30644118945205057,0.0026036744497766437,0.0086994954467681
S00558,0.38810372148411737,0.0032975193227069146,0.0
S00559,0.4777398963133638,0.004059112170574186,0.0
S00560,0.7585153011934964,0.006444717542747832,0.0
S00561,0.5106268391552738,0.004338535745981448,0.0
S00562,0.5417267454846334,0.004602775783833378,0.0109444848164541
S00564,0.4611751397335862,0.003918369884752048,0.0
S00565,0.6151870120610897,0.005226930191734306,0.0
S00566,0.6144810451764632,0.005220931951278519,0.0
S00567,0.7451491599703124,0.00633115225977416,0.0
S00568,0.7100670163426903,0.006033077183215542,0.0
S00570,0.011589937923326377,9.847378969981458e-05,0.0022028091356744
S00571,0.077621652309389,0.0006595115794609118,0.0
S00574,0.05234012321471682,0.00044470732461258456,0.0
S00577,0.03839917296726426,0.00032625818260982776,0.0
S00579,0.19441055971351517,0.001651807343516591,0.0
S00580,0.2837496320372571,0.0024108758629672747,0.0022136704169895
S00581,0.5216719696944835,0.004432380585282621,0.0
S00582,0.5219399064637833,0.004434657107318151,0.0022362909068002
S00583,0.7165227989277801,0.006087928674296644,0.0
S00584,0.17826824760802254,0.0015146543528740983,0.0
S00585,0.1157177409828887,0.0009831946094510332,0.0
S00586,0.1316513572293342,0.0011185744178494976,0.0
S00587,0.18214703538804305,0.0015476104338010897,0.0
S00588,0.1521756119853622,0.0012929585396593971,0.0
S00589,0.12175866019609233,0.0010345212181119233,0.0
S00590,0.23460656536428007,0.0019933322967486044,0.0
S00593,0.15763307064078735,0.001339327781624718,0.0
S00594,0.06719972287775526,0.0005709617620325145,0.0
S00598,0.21216452941031985,0.0018026537664936565,0.0
S00599,0.07612754469068267,0.0006468169092731399,0.0
S00600,0.17997459000598906,0.0015291522737054988,0.0
S00603,0.04316303521920968,0.0003667342897866227,0.0
S00605,0.4827109839721585,0.004101348966312864,0.0
S00606,0.651674254393211,0.005536943675146326,0.0
S00607,0.6421355302163011,0.005455898002182792,0.0
S00612,0.5838239342123589,0.004960454119744402,0.0
S00614,0.5936750841309775,0.0050441543148451,0.0
S00616,0.5724283480706017,0.004863631637980199,0.0
S00617,0.6643574362238807,0.005644706200586964,0.0
S00618,0.6773836053747389,0.005755382914305519,0.0
S00619,0.5331990461513596,0.004530320273172021,0.0
S00621,0.44781263501079976,0.0038048354992670226,0.0
S00624,0.7094382115068567,0.006027734549322613,0.0
S00626,0.6781165222089094,0.005761610134733534,0.0
S00629,0.7743138410453992,0.006578949675933745,0.0
S00630,0.44722765369902373,0.0037998652115005787,0.0
S00632,0.18410137241911945,0.001564215438510687,0.0
S00634,0.3225616348014184,0.0027406416497480998,0.0
S00635,0.15747373704401915,0.0013379740053401457,0.0
S00636,0.3705985852305316,0.003148787110549607,0.0
S00637,0.35006794136847486,0.0029743487037653094,0.0
S00638,0.37956580014381963,0.003224976960866832,0.0
S00639,0.43047163334803507,0.003657497854991433,0.0
S00640,0.5836299314201625,0.004958805776993448,0.0
S00642,0.025631230432199524,0.00021777548870628464,0.0
S00643,0.02468040471837102,0.00020969680769831496,0.0
S00644,0.08311313620482452,0.0007061699165319557,0.0
S00645,0.03698646731270995,0.00031425514338264326,0.0
S00646,0.04642225206877237,0.0003944261926038049,0.0
S00647,0.08586966137626946,0.0007295907046182138,0.0
S00648,0.04789346594364801,0.0004069263463299409,0.0
S00651,0.049656826434864,0.00042190872081078094,0.0
S00654,0.026275619069483443,0.00022325053020975412,0.0
S00656,0.13843263354424604,0.0011761914630958718,0.0
S00657,0.03811881208816008,0.00032387609925169395,0.0
S00658,0.029233533900271717,0.0002483824234885586,0.0
S00660,0.23219181343067274,0.0019728153815019157,0.0
S00661,0.270723354281786,0.0023001982264907305,0.0
S00662,0.4683207515303336,0.0039790825027146695,0.0
S00664,0.30865930522727725,0.0026225206479033743,0.0
S00666,0.21673278200459306,0.0018414678782033233,0.0
S00667,0.14900321004909015,0.0012660042588701107,0.0
S00668,0.26474766634281444,0.002249425854687973,0.0
S00670,0.2135660160242697,0.0018145614832564391,0.0
S00671,0.04474397612210348,0.00038016673809042844,0.0
S00673,0.22761730323415058,0.0019339481021383787,0.0
S00676,0.21138111935044188,0.0017959975308869172,0.0
S00677,0.11978270817077838,0.0010177325618236036,0.0
S00679,0.5386796755393953,0.0045768863850313285,0.0
S00683,0.5690246158891614,0.004834711862115391,0.0
S00685,0.6989328198924907,0.005938475596307413,0.0
S00686,0.2619071348034442,0.0022252913073509536,0.0
S00687,0.33547244114103547,0.0028503381845141453,0.0
S00689,0.4526990234796752,0.003846352649199914,0.0
S00690,0.13373517038976135,0.0011362795151753956,0.0
