run_id,wafer_no,total_dies,risk_dies,avg_ppm,total_units,risk_units
302,9,80,25,829.4,0,0
302,10,92,31,787.4,0,0
302,11,104,45,834.9,0,0
302,12,96,41,777.0,0,0
302,13,100,3,789.7,0,0
302,14,96,41,777.0,0,0
302,15,104,1,821.4,0,0
302,16,104,1,821.4,0,0
302,17,92,31,787.4,0,0
302,18,84,29,788.9,0,0
302,19,76,3,782.1,0,0
302,20,96,5,760.5,0,0
302,21,84,45,837.0,0,0
302,22,104,1,821.4,0,0
302,23,104,45,834.9,0,0
302,24,96,41,777.0,0,0
302,25,84,29,788.9,0,0
303,1,92,0,799.6,0,0
303,2,72,33,831.4,0,0
303,3,100,0,757.0,0,0
303,4,80,1,809.0,0,0
303,5,88,0,788.7,0,0
303,6,112,0,796.4,0,0
303,7,100,0,757.0,0,0
303,8,100,0,782.2,0,0
303,9,68,0,815.8,0,0
303,10,76,25,819.9,0,0
303,11,108,0,724.9,0,0
303,12,72,33,831.4,0,0
303,13,68,0,815.8,0,0
303,14,92,0,799.6,0,0
303,15,108,0,724.9,0,0
303,16,84,6,816.3,0,0
303,17,100,0,782.2,0,0
303,18,88,15,815.1,0,0
303,19,88,0,788.7,0,0
303,20,88,15,815.1,0,0
303,21,76,25,819.9,0,0
303,22,76,1,813.3,0,0
303,23,116,4,816.9,0,0
303,24,116,4,816.9,0,0
303,25,80,1,809.0,0,0
304,1,44,0,762.2,0,0
304,2,44,0,762.2,0,0
304,3,88,0,705.8,0,0
304,4,44,0,762.2,0,0
304,5,44,0,762.2,0,0
304,6,88,0,705.8,0,0
304,7,52,0,629.2,0,0
304,8,72,0,732.7,0,0
304,9,52,0,629.2,0,0
304,10,52,0,629.2,0,0
304,11,44,0,762.2,0,0
304,12,52,0,629.2,0,0
304,13,52,0,629.2,0,0
304,14,72,0,732.7,0,0
304,15,88,0,705.8,0,0
304,16,72,0,732.7,0,0
304,17,72,0,732.7,0,0
304,18,88,0,705.8,0,0
304,19,44,0,762.2,0,0
304,20,88,0,705.8,0,0
304,21,88,0,705.8,0,0
304,22,72,0,732.7,0,0
304,23,72,0,732.7,0,0
304,24,52,0,629.2,0,0
304,25,88,0,705.8,0,0
305,1,68,4,801.5,0,0
305,2,108,21,825.3,0,0
305,3,68,0,770.3,0,0
305,4,108,21,825.3,0,0
305,5,92,0,712.1,0,0
305,6,92,0,712.1,0,0
305,7,64,0,714.4,0,0
305,8,92,0,712.1,0,0
305,9,80,1,776.6,0,0
305,10,68,0,770.3,0,0
305,11,64,0,746.7,0,0
305,12,112,0,789.6,0,0
305,13,80,1,776.6,0,0
305,14,68,0,770.3,0,0
305,15,108,21,825.3,0,0
305,16,112,0,789.6,0,0
305,17,112,5,796.6,0,0
305,18,92,0,712.1,0,0
305,19,108,21,825.3,0,0
305,20,68,4,801.5,0,0
305,21,64,0,746.7,0,0
305,22,68,4,801.5,0,0
305,23,68,0,770.3,0,0
305,24,60,2,820.1,0,0
305,25,96,0,694.4,0,0
306,1,100,75,848.6,0,0
306,2,80,38,812.5,0,0
306,3,60,31,848.9,0,0
306,4,92,61,844.8,0,0
306,5,96,42,828.5,0,0
306,6,84,80,885.4,0,0
306,7,60,31,848.9,0,0
306,8,96,70,848.6,0,0
306,9,88,67,866.7,0,0
306,10,96,70,848.6,0,0
306,11,116,39,831.3,0,0
306,12,96,42,828.5,0,0
306,13,96,82,872.1,0,0
306,14,92,43,833.1,0,0
306,15,60,35,849.4,0,0
306,16,60,52,867.3,0,0
306,17,64,45,851.9,0,0
306,18,92,43,833.1,0,0
306,19,116,84,856.9,0,0
306,20,84,52,837.8,0,0
306,21,116,84,856.9,0,0
306,22,80,38,812.5,0,0
306,23,72,64,868.0,0,0
306,24,88,67,866.7,0,0
306,25,96,70,848.6,0,0
307,1,80,0,522.7,0,0
307,2,80,0,184.2,0,0
307,3,80,0,184.2,0,0
307,4,80,0,184.2,0,0
307,5,80,0,522.7,0,0
307,6,80,0,522.7,0,0
307,7,80,0,522.7,0,0
307,8,80,0,547.9,0,0
307,9,80,0,547.9,0,0
307,10,80,0,547.9,0,0
307,11,80,0,184.2,0,0
307,12,80,0,184.2,0,0
307,13,80,0,522.7,0,0
307,14,80,0,184.2,0,0
307,15,84,0,689.6,0,0
307,16,84,0,689.6,0,0
307,17,80,0,522.7,0,0
307,18,80,0,522.7,0,0
307,19,80,0,547.9,0,0
307,20,80,0,522.7,0,0
307,21,84,0,689.6,0,0
307,22,84,0,689.6,0,0
307,23,84,0,689.6,0,0
307,24,84,0,689.6,0,0
307,25,84,0,689.6,0,0
308,1,52,41,864.8,0,0
308,2,64,41,856.0,0,0
308,3,68,0,623.3,0,0
308,4,92,70,863.5,0,0
308,5,80,70,868.5,0,0
308,6,96,52,844.0,0,0
308,7,92,74,857.2,0,0
308,8,84,57,858.6,0,0
308,9,76,44,848.8,0,0
308,10,88,55,855.3,0,0
308,11,84,57,858.6,0,0
308,12,72,28,817.0,0,0
308,13,40,19,836.3,0,0
308,14,116,94,864.6,0,0
308,15,100,37,834.1,0,0
308,16,84,9,795.5,0,0
308,17,80,70,868.5,0,0
308,18,96,46,842.5,0,0
308,19,84,9,795.5,0,0
308,20,72,28,817.0,0,0
308,21,88,55,855.3,0,0
308,22,88,63,861.1,0,0
308,23,72,61,864.8,0,0
308,24,64,41,856.0,0,0
308,25,92,42,837.3,0,0
309,1,68,10,757.2,0,0
309,2,68,10,757.2,0,0
309,3,100,3,789.7,0,0
309,4,104,45,834.9,0,0
309,5,104,45,834.9,0,0
309,6,100,23,775.2,0,0
309,7,76,6,796.4,0,0
309,8,68,10,757.2,0,0
309,9,76,6,796.4,0,0
309,10,104,45,834.9,0,0
309,11,76,3,782.1,0,0
309,12,80,25,829.4,0,0
309,13,104,1,821.4,0,0
309,14,100,3,789.7,0,0
309,15,76,6,796.4,0,0
309,16,100,3,789.7,0,0
309,17,76,6,796.4,0,0
309,18,68,10,757.2,0,0
309,19,100,3,789.7,0,0
309,20,96,5,760.5,0,0
309,21,84,29,788.9,0,0
309,22,100,23,775.2,0,0
309,23,76,6,796.4,0,0
309,24,92,31,787.4,0,0
309,25,68,10,757.2,0,0
310,1,92,61,844.8,0,0
310,2,88,83,889.4,0,0
310,3,72,64,868.0,0,0
310,4,60,7,803.0,0,0
310,5,64,45,851.9,0,0
310,6,64,45,851.9,0,0
310,7,92,61,844.8,0,0
310,8,72,64,868.0,0,0
310,9,84,80,885.4,0,0
310,10,60,31,848.9,0,0
310,11,92,43,833.1,0,0
310,12,100,75,848.6,0,0
310,13,76,71,880.4,0,0
310,14,96,42,828.5,0,0
310,15,96,42,828.5,0,0
310,16,96,42,828.5,0,0
310,17,92,61,844.8,0,0
310,18,96,42,828.5,0,0
310,19,84,80,885.4,0,0
310,20,60,35,849.4,0,0
310,21,64,45,851.9,0,0
310,22,92,61,844.8,0,0
310,23,64,45,851.9,0,0
310,24,92,62,845.2,0,0
310,25,84,83,886.2,0,0
311,1,92,40,839.9,0,0
311,2,92,40,839.9,0,0
311,3,92,40,839.9,0,0
311,4,96,41,835.6,0,0
311,5,52,0,788.0,0,0
311,6,96,41,835.6,0,0
311,7,92,40,839.9,0,0
311,8,52,0,788.0,0,0
311,9,72,2,761.7,0,0
311,10,92,43,837.8,0,0
311,11,64,0,724.8,0,0
311,12,96,22,805.3,0,0
311,13,72,2,761.7,0,0
311,14,92,43,837.8,0,0
311,15,92,0,750.0,0,0
311,16,84,15,813.4,0,0
311,17,96,25,811.2,0,0
311,18,92,43,837.8,0,0
311,19,92,0,750.0,0,0
311,20,72,8,804.7,0,0
311,21,64,0,724.8,0,0
311,22,84,15,813.4,0,0
311,23,64,0,724.8,0,0
311,24,92,40,839.9,0,0
311,25,92,40,839.9,0,0
312,1,88,0,468.9,0,0
312,2,84,0,214.7,0,0
312,3,80,0,438.9,0,0
312,4,88,0,468.9,0,0
312,5,76,0,739.0,0,0
312,6,68,0,726.1,0,0
312,7,68,0,726.1,0,0
312,8,92,0,702.4,0,0
312,9,64,0,725.3,0,0
312,10,68,0,726.1,0,0
312,11,60,5,822.2,0,0
312,12,84,0,214.7,0,0
312,13,88,0,468.9,0,0
312,14,64,0,692.2,0,0
312,15,84,0,214.7,0,0
312,16,64,0,725.3,0,0
312,17,92,0,702.4,0,0
312,18,68,0,726.1,0,0
312,19,60,5,822.2,0,0
312,20,68,0,726.1,0,0
312,21,60,5,822.2,0,0
312,22,64,0,725.3,0,0
312,23,64,0,725.3,0,0
312,24,64,0,725.3,0,0
312,25,64,0,692.2,0,0
313,1,80,0,303.4,0,0
313,2,72,0,314.2,0,0
313,3,80,0,760.5,0,0
313,4,72,0,191.0,0,0
313,5,76,0,210.3,0,0
313,6,80,0,760.5,0,0
313,7,88,0,726.3,0,0
313,8,92,0,785.0,0,0
313,9,80,0,303.4,0,0
313,10,92,0,724.0,0,0
313,11,92,0,785.0,0,0
313,12,96,0,307.0,0,0
313,13,96,0,307.0,0,0
313,14,76,0,210.3,0,0
313,15,72,0,314.2,0,0
313,16,88,0,726.3,0,0
313,17,64,15,819.5,0,0
313,18,48,0,344.0,0,0
313,19,48,0,344.0,0,0
313,20,80,0,326.7,0,0
313,21,92,0,724.0,0,0
313,22,92,0,735.8,0,0
313,23,72,0,314.2,0,0
313,24,72,0,314.2,0,0
313,25,96,0,307.0,0,0
314,1,80,0,700.4,0,0
314,2,104,0,426.5,0,0
314,3,64,0,720.3,0,0
314,4,64,0,597.6,0,0
314,5,64,0,720.3,0,0
314,6,80,0,700.4,0,0
314,7,64,0,597.6,0,0
314,8,88,0,690.3,0,0
314,9,80,0,700.4,0,0
314,10,104,0,426.5,0,0
314,11,92,0,700.9,0,0
314,12,64,0,720.3,0,0
314,13,92,0,700.9,0,0
314,14,76,0,726.2,0,0
314,15,88,0,690.3,0,0
314,16,100,0,705.6,0,0
314,17,68,0,761.1,0,0
314,18,80,0,700.4,0,0
314,19,64,0,597.6,0,0
314,20,104,0,426.5,0,0
314,21,88,0,690.3,0,0
314,22,64,0,597.6,0,0
314,23,80,0,700.4,0,0
314,24,64,0,597.6,0,0
314,25,100,0,705.6,0,0
315,1,80,0,647.5,0,0
315,2,112,0,680.5,0,0
315,3,80,0,782.2,0,0
315,4,104,0,809.8,0,0
315,5,92,0,676.5,0,0
315,6,104,0,809.8,0,0
315,7,80,0,647.5,0,0
315,8,92,0,676.5,0,0
315,9,76,6,824.3,0,0
315,10,76,6,824.3,0,0
315,11,60,0,464.4,0,0
315,12,60,0,464.4,0,0
315,13,80,0,647.5,0,0
315,14,140,1,792.8,0,0
315,15,80,0,647.5,0,0
315,16,124,0,604.1,0,0
315,17,104,0,809.8,0,0
315,18,140,1,792.8,0,0
315,19,80,0,800.2,0,0
315,20,76,6,824.3,0,0
315,21,124,0,604.1,0,0
315,22,96,9,807.9,0,0
315,23,60,0,464.4,0,0
315,24,112,0,680.5,0,0
315,25,60,0,464.4,0,0
316,1,116,0,575.1,0,0
316,2,92,0,228.0,0,0
316,3,116,0,575.1,0,0
316,4,84,0,243.4,0,0
316,5,84,0,243.4,0,0
316,6,84,0,243.4,0,0
316,7,92,0,228.0,0,0
316,8,72,0,204.0,0,0
316,9,84,0,243.4,0,0
316,10,96,0,210.6,0,0
316,11,72,0,204.0,0,0
316,12,116,0,575.1,0,0
316,13,72,0,204.0,0,0
316,14,48,0,576.2,0,0
316,15,72,0,204.0,0,0
316,16,84,0,243.4,0,0
316,17,72,0,204.0,0,0
316,18,100,0,224.1,0,0
316,19,96,0,210.6,0,0
316,20,100,0,224.1,0,0
316,21,92,0,228.0,0,0
316,22,108,0,511.9,0,0
316,23,100,0,707.8,0,0
316,24,92,0,228.0,0,0
316,25,100,0,224.1,0,0
317,1,92,0,527.9,0,0
317,2,60,0,235.1,0,0
317,3,40,0,617.4,0,0
317,4,92,0,616.4,0,0
317,5,72,0,349.6,0,0
317,6,72,0,349.6,0,0
317,7,56,0,464.7,0,0
317,8,92,0,684.6,0,0
317,9,92,0,684.6,0,0
317,10,60,0,235.1,0,0
317,11,68,0,563.7,0,0
317,12,92,0,616.4,0,0
317,13,92,0,616.4,0,0
317,14,72,0,349.6,0,0
317,15,92,0,684.6,0,0
317,16,88,0,480.0,0,0
317,17,40,0,379.8,0,0
317,18,104,0,497.5,0,0
317,19,88,0,480.0,0,0
317,20,84,0,391.7,0,0
317,21,72,0,349.6,0,0
317,22,88,0,480.0,0,0
317,23,96,0,444.4,0,0
317,24,72,0,349.6,0,0
317,25,96,0,444.4,0,0
318,1,68,0,770.3,0,0
318,2,84,19,819.4,0,0
318,3,64,0,746.7,0,0
318,4,80,1,776.6,0,0
318,5,68,0,770.3,0,0
318,6,80,1,776.6,0,0
318,7,68,4,801.5,0,0
318,8,112,5,796.6,0,0
318,9,96,0,694.4,0,0
318,10,68,4,801.5,0,0
318,11,68,0,770.3,0,0
318,12,60,2,820.1,0,0
318,13,60,2,820.1,0,0
318,14,64,0,714.4,0,0
318,15,84,19,819.4,0,0
318,16,64,0,714.4,0,0
318,17,68,0,770.3,0,0
318,18,108,21,825.3,0,0
318,19,68,0,770.3,0,0
318,20,96,0,694.4,0,0
318,21,64,0,746.7,0,0
318,22,84,19,819.4,0,0
318,23,112,0,789.6,0,0
318,24,64,0,714.4,0,0
318,25,68,4,801.5,0,0
319,1,60,2,279.3,0,0
319,2,64,0,221.9,0,0
319,3,68,0,164.1,0,0
319,4,104,0,198.7,0,0
319,5,60,0,252.5,0,0
319,6,44,0,175.5,0,0
319,7,80,6,196.9,0,0
319,8,64,0,221.9,0,0
319,9,104,0,198.7,0,0
319,10,108,6,197.5,0,0
319,11,60,9,268.7,0,0
319,12,68,0,164.1,0,0
319,13,100,0,210.8,0,0
319,14,60,0,252.5,0,0
319,15,44,0,175.5,0,0
319,16,92,1,308.3,0,0
319,17,80,6,196.9,0,0
319,18,104,4,162.5,0,0
319,19,72,2,168.5,0,0
319,20,92,1,308.3,0,0
319,21,72,6,198.6,0,0
319,22,72,6,198.6,0,0
319,23,60,9,268.7,0,0
319,24,80,6,196.9,0,0
319,25,104,4,162.5,0,0
320,1,76,6,796.4,0,0
320,2,92,31,787.4,0,0
320,3,100,23,775.2,0,0
320,4,96,5,760.5,0,0
320,5,84,29,788.9,0,0
320,6,84,45,837.0,0,0
320,7,84,45,837.0,0,0
320,8,104,45,834.9,0,0
320,9,76,3,782.1,0,0
320,10,96,41,777.0,0,0
320,11,100,23,775.2,0,0
320,12,104,12,785.0,0,0
320,13,104,12,785.0,0,0
320,14,92,31,787.4,0,0
320,15,76,3,782.1,0,0
320,16,84,29,788.9,0,0
320,17,104,1,821.4,0,0
320,18,96,5,760.5,0,0
320,19,104,45,834.9,0,0
320,20,100,23,775.2,0,0
320,21,104,1,821.4,0,0
320,22,76,3,782.1,0,0
320,23,76,3,782.1,0,0
320,24,100,3,789.7,0,0
320,25,80,25,829.4,0,0
321,1,64,15,819.5,0,0
321,2,80,0,303.4,0,0
321,3,48,0,344.0,0,0
321,4,48,0,344.0,0,0
321,5,64,15,819.5,0,0
321,6,64,15,819.5,0,0
321,7,88,0,726.3,0,0
321,8,76,0,210.3,0,0
321,9,92,2,779.7,0,0
321,10,80,0,326.7,0,0
321,11,88,0,726.3,0,0
321,12,60,0,754.4,0,0
321,13,72,0,314.2,0,0
321,14,92,0,724.0,0,0
321,15,92,0,735.8,0,0
321,16,92,0,785.0,0,0
321,17,64,15,819.5,0,0
321,18,92,0,724.0,0,0
321,19,72,0,314.2,0,0
321,20,48,0,344.0,0,0
321,21,80,0,326.7,0,0
321,22,72,0,191.0,0,0
321,23,48,0,344.0,0,0
321,24,80,0,760.5,0,0
321,25,88,0,726.3,0,0
322,1,44,0,721.8,0,0
322,2,96,0,711.9,0,0
322,3,112,0,769.2,0,0
322,4,92,0,684.7,0,0
322,5,68,0,557.3,0,0
322,6,88,2,764.8,0,0
322,7,52,0,507.8,0,0
322,8,44,0,721.8,0,0
322,9,92,0,684.7,0,0
322,10,128,0,711.5,0,0
322,11,92,29,813.3,0,0
322,12,128,0,711.5,0,0
322,13,96,0,711.9,0,0
322,14,92,29,813.3,0,0
322,15,52,0,507.8,0,0
322,16,112,0,769.2,0,0
322,17,92,0,684.7,0,0
322,18,100,0,584.7,0,0
322,19,100,0,584.7,0,0
322,20,68,0,557.3,0,0
322,21,88,2,764.8,0,0
322,22,92,0,684.7,0,0
322,23,96,0,711.9,0,0
322,24,52,0,507.8,0,0
322,25,92,0,684.7,0,0
323,1,80,0,149.4,0,0
323,2,80,0,149.4,0,0
323,3,80,0,149.4,0,0
323,4,92,0,163.8,0,0
323,5,80,0,149.4,0,0
323,6,80,0,149.4,0,0
323,7,88,0,680.4,0,0
323,8,104,0,712.4,0,0
323,9,80,0,149.4,0,0
323,10,80,0,149.4,0,0
323,11,124,0,676.2,0,0
323,12,104,0,712.4,0,0
323,13,124,0,676.2,0,0
323,14,80,0,149.4,0,0
323,15,104,0,712.4,0,0
323,16,92,0,163.8,0,0
323,17,88,0,680.4,0,0
323,18,116,0,688.1,0,0
323,19,88,0,680.4,0,0
323,20,52,0,632.2,0,0
323,21,124,0,676.2,0,0
323,22,92,0,163.8,0,0
323,23,52,0,632.2,0,0
323,24,92,0,163.8,0,0
323,25,80,0,149.4,0,0
324,1,60,0,464.4,0,0
324,2,92,0,676.5,0,0
324,3,140,1,792.8,0,0
324,4,60,0,464.4,0,0
324,5,80,0,800.2,0,0
324,6,76,6,824.3,0,0
324,7,80,0,800.2,0,0
324,8,92,0,676.5,0,0
324,9,112,0,680.5,0,0
324,10,80,0,800.2,0,0
324,11,80,0,782.2,0,0
324,12,76,6,824.3,0,0
324,13,64,0,613.8,0,0
324,14,80,0,800.2,0,0
324,15,80,0,647.5,0,0
324,16,60,0,464.4,0,0
324,17,60,0,464.4,0,0
324,18,104,0,809.8,0,0
324,19,104,0,809.8,0,0
324,20,64,0,613.8,0,0
324,21,76,6,824.3,0,0
324,22,140,1,792.8,0,0
324,23,112,0,680.5,0,0
324,24,80,0,800.2,0,0
324,25,60,0,464.4,0,0
325,1,80,0,438.9,0,0
325,2,64,0,725.3,0,0
325,3,64,0,725.3,0,0
325,4,68,0,726.1,0,0
325,5,92,0,702.4,0,0
325,6,64,0,725.3,0,0
325,7,64,0,725.3,0,0
325,8,68,0,726.1,0,0
325,9,80,0,438.9,0,0
325,10,76,0,739.0,0,0
325,11,84,0,214.7,0,0
325,12,64,0,692.2,0,0
325,13,80,0,438.9,0,0
325,14,60,5,822.2,0,0
325,15,76,0,739.0,0,0
325,16,60,5,822.2,0,0
325,17,76,0,739.0,0,0
325,18,80,0,438.9,0,0
325,19,76,0,739.0,0,0
325,20,80,0,438.9,0,0
325,21,60,5,822.2,0,0
325,22,92,0,702.4,0,0
325,23,60,5,822.2,0,0
325,24,84,0,214.7,0,0
325,25,64,0,692.2,0,0
326,1,68,0,557.3,0,0
326,2,52,0,507.8,0,0
326,3,52,0,507.8,0,0
326,4,88,2,764.8,0,0
326,5,72,0,545.5,0,0
326,6,68,0,473.5,0,0
326,7,112,0,769.2,0,0
326,8,92,29,813.3,0,0
326,9,128,0,711.5,0,0
326,10,72,0,545.5,0,0
326,11,88,2,764.8,0,0
326,12,44,0,721.8,0,0
326,13,88,2,764.8,0,0
326,14,92,0,684.7,0,0
326,15,68,0,473.5,0,0
326,16,68,0,473.5,0,0
326,17,88,2,764.8,0,0
326,18,88,2,764.8,0,0
326,19,92,29,813.3,0,0
326,20,52,0,507.8,0,0
326,21,96,0,711.9,0,0
326,22,68,0,473.5,0,0
326,23,92,29,813.3,0,0
326,24,128,0,711.5,0,0
326,25,92,29,813.3,0,0
